programming,maths,communication,logic,self_learning,projects_completed,years_experience,internships,gpa,career
57,78,94,69,1,2,0,1,8.6,Teacher
83,84,55,89,1,4,3,1,8.6,Software
66,77,91,69,1,1,1,1,8.6,Teacher
78,86,68,84,1,5,2,0,8.6,HR
69,86,69,85,0,6,2,1,8.6,HR
78,85,74,88,1,5,1,0,8.6,HR
55,75,83,70,0,1,1,1,8.6,Teacher
86,88,59,89,1,4,4,1,8.6,Software
64,70,92,70,0,2,0,1,8.6,Teacher
52,67,86,67,1,2,1,0,8.6,Teacher
93,77,68,88,1,5,1,1,8.6,Software
87,85,65,76,1,7,4,1,8.6,Software
93,71,70,75,1,7,3,1,8.6,Software
65,91,79,79,1,6,2,1,8.6,HR
87,82,64,83,1,7,1,1,8.6,Software
86,70,72,82,1,7,1,1,8.6,Software
59,71,93,66,0,3,1,1,8.6,Teacher
50,71,89,70,0,1,0,0,8.6,Teacher
54,75,94,73,1,3,1,1,8.6,Teacher
67,88,64,76,0,6,2,0,8.6,HR
62,74,85,79,0,2,1,1,8.6,Teacher
86,83,60,80,1,5,4,1,8.6,Software
72,82,67,89,1,3,1,0,8.6,HR
81,75,60,76,1,5,2,1,8.6,Software
50,78,84,67,0,2,0,0,8.6,Teacher
83,87,67,82,1,5,2,1,8.6,Software
51,79,90,74,1,1,1,0,8.6,Teacher
80,94,66,76,1,3,3,1,8.6,HR
79,87,63,79,1,6,2,1,8.6,HR
57,69,86,67,0,2,1,0,8.6,Teacher
70,91,76,75,1,6,1,1,8.6,HR
71,85,76,79,1,5,2,0,8.6,HR
52,63,84,77,1,3,1,0,8.6,Teacher
85,78,74,78,1,7,2,1,8.6,Software
65,87,64,87,1,6,3,1,8.6,HR
94,87,62,75,1,6,1,1,8.6,Software
80,78,63,87,1,6,4,1,8.6,Software
78,89,75,85,1,3,1,1,8.6,HR
80,73,72,89,1,6,4,1,8.6,Software
58,67,93,72,1,1,0,1,8.6,Teacher
79,83,75,84,1,5,3,1,8.6,HR
59,78,80,65,0,3,1,1,8.6,Teacher
73,83,78,82,1,3,2,1,8.6,HR
61,76,88,76,1,3,1,1,8.6,Teacher
76,81,77,87,0,5,3,1,8.6,HR
79,88,77,84,0,5,3,0,8.6,HR
55,76,80,73,1,1,0,0,8.6,Teacher
76,80,64,87,0,6,1,1,8.6,HR
68,79,92,77,0,2,1,1,8.6,Teacher
83,85,68,88,1,6,1,1,8.6,Software
82,93,72,85,1,5,2,0,8.6,Software
72,87,60,80,1,3,3,0,8.6,Software
60,61,87,76,0,3,0,0,8.6,Teacher
70,80,67,79,0,5,2,1,8.6,HR
59,64,94,76,1,2,0,1,8.6,Teacher
69,85,76,75,0,4,3,1,8.6,HR
57,69,81,72,1,1,1,0,8.6,Teacher
68,60,84,69,1,1,1,0,8.6,Teacher
65,64,94,68,0,1,0,0,8.6,Teacher
91,82,63,87,1,6,1,1,8.6,Software
66,85,73,80,0,3,3,1,8.6,HR
64,74,82,67,1,3,1,1,8.6,Teacher
93,87,60,80,1,7,1,1,8.6,Software
71,82,60,83,1,3,2,0,8.6,HR
80,88,74,87,0,5,2,1,8.6,Software
70,85,64,80,0,3,2,0,8.6,HR
72,93,62,76,1,3,2,1,8.6,HR
88,79,64,85,1,5,2,1,8.6,Software
64,63,83,77,0,2,0,1,8.6,Teacher
74,94,67,83,1,6,3,1,8.6,Teacher
82,78,61,76,1,4,4,1,8.6,Software
61,79,81,69,0,2,1,0,8.6,Teacher
50,70,91,74,0,3,0,1,8.6,Software
90,77,64,89,1,7,3,1,8.6,Software
93,80,57,82,1,7,1,1,8.6,Software
92,77,74,85,1,5,4,1,8.6,Software
78,81,77,82,1,5,3,0,8.6,HR
54,64,94,74,1,2,0,1,8.6,Teacher
80,70,65,86,1,7,4,1,8.6,Software
61,68,89,69,1,2,0,0,8.6,Teacher
65,73,88,78,0,3,0,0,8.6,Teacher
93,70,65,81,1,4,3,1,8.6,Software
52,64,85,69,1,3,0,1,8.6,Teacher
50,60,82,70,0,2,1,1,8.6,HR
92,86,68,76,1,7,2,1,8.6,Software
67,79,84,79,0,3,1,1,8.6,Software
81,84,72,89,1,4,3,1,8.6,HR
86,81,66,88,1,6,3,1,8.6,Software
83,89,57,81,1,6,2,1,8.6,Software
84,85,59,78,1,6,3,1,8.6,Software
82,87,68,89,1,5,2,0,8.6,HR
62,68,92,79,0,2,0,0,8.6,Teacher
86,78,72,83,1,4,4,1,8.6,Software
84,88,73,85,0,5,1,0,8.6,HR
87,79,55,85,1,5,3,1,8.6,Software
63,67,93,70,0,3,0,1,8.6,Teacher
56,74,83,76,0,2,1,0,8.6,Teacher
67,64,83,79,1,1,0,0,8.6,Teacher
66,89,75,77,0,5,3,1,8.6,HR
70,80,67,75,0,5,1,1,8.6,HR
86,76,63,79,1,7,4,1,8.6,Software
88,82,68,77,1,6,3,1,8.6,Software
65,60,89,66,1,1,1,0,8.6,Teacher
80,89,67,77,1,5,1,1,8.6,Software
80,93,62,89,0,5,1,1,8.6,HR
90,75,63,81,1,7,1,1,8.6,Software
67,85,66,78,0,3,3,1,8.6,HR
79,83,68,85,1,5,1,0,8.6,HR
83,84,58,83,1,7,2,1,8.6,Software
87,76,69,84,1,4,1,1,8.6,Software
57,77,84,79,0,1,0,1,8.6,Teacher
80,74,74,87,1,7,2,1,8.6,Software
68,65,85,65,1,2,1,0,8.6,Teacher
65,80,63,78,1,6,1,1,8.6,HR
57,73,82,66,1,1,0,0,8.6,Teacher
69,91,62,76,0,5,3,0,8.6,HR
54,77,86,76,1,3,0,1,8.6,Teacher
80,84,65,79,1,4,1,1,8.6,HR
63,76,92,73,0,1,0,0,8.6,Teacher
69,73,91,65,1,1,0,1,8.6,Teacher
84,89,62,82,1,7,1,1,8.6,Software
69,79,83,73,0,2,1,0,8.6,Teacher
74,88,69,79,1,4,1,1,8.6,HR
63,69,86,71,1,3,1,1,8.6,Teacher
65,77,86,74,0,2,1,0,8.6,Teacher
71,85,60,75,1,3,1,1,8.6,HR
81,75,63,88,1,5,4,1,8.6,Software
68,85,67,87,0,6,1,1,8.6,HR
73,85,71,75,1,3,1,0,8.6,HR
71,83,66,82,1,5,1,1,8.6,HR
73,83,78,81,1,3,3,0,8.6,HR
73,94,74,84,1,6,1,0,8.6,HR
63,66,91,67,0,2,0,0,8.6,Teacher
83,75,74,86,1,7,1,1,8.6,Software
52,62,83,74,0,2,1,0,8.6,Teacher
84,80,59,77,1,6,1,1,8.6,Software
94,78,67,89,1,4,2,1,8.6,Software
81,81,61,78,1,4,3,1,8.6,Software
69,78,82,69,1,1,0,1,8.6,Teacher
79,83,64,89,0,4,1,1,8.6,HR
78,93,75,82,1,6,2,1,8.6,HR
67,91,60,78,0,3,1,1,8.6,HR
77,86,68,79,1,4,2,1,8.6,HR
51,72,83,66,1,3,0,1,8.6,Teacher
81,87,68,89,1,4,4,1,8.6,Software
76,84,69,86,0,6,1,1,8.6,HR
74,88,60,88,0,4,1,0,8.6,HR
90,77,63,84,1,5,4,1,8.6,Software
82,77,73,79,1,6,2,1,8.6,Software
76,90,72,75,0,6,3,1,8.6,HR
85,70,60,87,1,5,4,1,8.6,Software
73,86,77,85,1,3,1,0,8.6,HR
51,65,93,71,1,2,1,0,8.6,Software
80,86,66,76,0,4,1,1,8.6,HR
82,93,72,78,0,6,1,0,8.6,HR
93,76,59,79,1,4,2,1,8.6,Software
62,64,87,79,1,1,1,1,8.6,Teacher
85,79,57,79,1,7,4,1,8.6,Software
93,79,61,87,1,7,4,1,8.6,Software
71,85,73,87,0,4,2,1,8.6,HR
70,91,64,75,0,4,2,0,8.6,HR
88,71,66,78,1,7,2,1,8.6,Software
51,75,83,65,1,1,0,0,8.6,Teacher
54,61,83,73,1,2,1,1,8.6,Teacher
82,70,59,75,1,7,3,1,8.6,Software
63,70,90,72,1,1,1,1,8.6,Teacher
68,89,60,75,0,6,1,0,8.6,HR
80,74,67,83,1,6,1,1,8.6,Software
93,88,56,78,1,5,4,1,8.6,Software
66,83,66,76,1,4,1,0,8.6,HR
91,72,73,87,1,7,4,1,8.6,Software
64,73,83,74,0,3,1,1,8.6,Teacher
66,67,81,67,1,1,1,0,8.6,Teacher
90,89,66,78,1,4,3,1,8.6,Software
81,76,64,81,1,4,3,1,8.6,Software
50,64,91,76,1,3,1,0,8.6,Teacher
70,91,69,86,1,6,1,0,8.6,HR
87,83,60,88,1,7,1,1,8.6,Software
72,86,68,76,1,4,2,0,8.6,HR
83,76,58,85,1,4,2,1,8.6,Software
79,83,65,76,1,4,3,1,8.6,Software
94,73,55,89,1,6,1,1,8.6,Software
81,78,58,87,1,6,2,1,8.6,Software
58,65,84,76,0,1,1,0,8.6,Teacher
63,76,82,70,1,3,1,0,8.6,Teacher
71,92,69,75,1,3,1,1,8.6,HR
52,64,89,69,1,3,0,1,8.6,Teacher
73,85,68,77,0,3,2,1,8.6,HR
72,83,75,87,1,6,2,1,8.6,HR
84,85,74,78,0,3,3,0,8.6,HR
55,75,83,78,1,1,1,1,8.6,Teacher
51,62,90,76,0,1,1,1,8.6,Teacher
77,90,60,83,0,4,3,0,8.6,HR
71,82,79,79,0,5,2,0,8.6,HR
55,73,80,73,0,2,0,0,8.6,Teacher
62,69,80,69,1,1,1,1,8.6,HR
82,75,70,80,1,7,4,1,8.6,Software
88,82,65,87,1,7,2,1,8.6,Software
64,78,94,72,1,1,0,1,8.6,Teacher
83,90,63,89,1,5,1,1,8.6,HR
85,77,72,83,1,7,4,1,8.6,Software
73,90,68,86,0,3,3,1,8.6,HR
69,74,94,69,0,1,1,1,8.6,Teacher
89,71,70,78,1,6,1,1,8.6,Software
67,71,81,69,1,1,1,0,8.6,Teacher
76,88,65,86,0,4,1,0,8.6,HR
84,93,65,79,0,6,1,1,8.6,HR
81,83,56,83,1,6,1,1,8.6,Software
62,65,85,77,1,3,0,0,8.6,Teacher
91,79,71,84,1,6,3,1,8.6,Software
50,71,87,72,0,3,0,0,8.6,Teacher
92,70,70,81,1,4,2,1,8.6,Software
82,81,70,84,1,6,1,1,8.6,Software
65,83,69,84,1,5,1,0,8.6,HR
64,70,93,79,1,2,1,0,8.6,Teacher
75,91,69,83,0,3,3,0,8.6,HR
94,72,74,81,1,5,4,1,8.6,Software
80,88,56,87,1,4,4,1,8.6,Software
70,91,71,82,1,5,1,0,8.6,HR
75,82,63,84,0,3,3,1,8.6,HR
81,85,63,78,0,6,1,1,8.6,HR
53,61,86,76,0,1,1,1,8.6,Teacher
54,60,84,70,0,2,1,0,8.6,Teacher
53,64,86,70,0,3,1,0,8.6,Teacher
81,83,70,81,1,5,4,1,8.6,Software
59,68,94,72,0,1,0,0,8.6,Teacher
74,84,69,86,1,3,2,1,8.6,HR
85,81,57,85,1,5,2,1,8.6,Software
80,88,65,77,1,5,3,0,8.6,Teacher
85,86,70,81,1,6,2,1,8.6,Software
76,85,73,81,1,4,1,1,8.6,HR
72,83,66,85,0,6,1,0,8.6,HR
67,83,69,83,1,3,1,1,8.6,HR
66,77,87,79,1,3,0,1,8.6,Teacher
58,66,88,79,0,1,0,0,8.6,Teacher
54,71,80,71,0,3,0,0,8.6,Teacher
51,64,83,77,0,3,1,0,8.6,Teacher
87,77,67,75,1,5,1,1,8.6,Software
54,68,89,70,1,1,0,0,8.6,Teacher
52,61,89,70,1,2,0,0,8.6,Teacher
56,69,92,68,1,2,1,1,8.6,Teacher
80,75,62,85,1,6,4,1,8.6,Software
50,68,85,68,1,2,0,0,8.6,HR
82,86,62,86,1,6,2,1,8.6,Software
80,85,67,83,1,3,3,0,8.6,HR
57,62,83,65,1,1,0,0,8.6,Teacher
90,83,62,77,1,5,2,1,8.6,Software
88,75,63,79,1,4,2,1,8.6,Software
52,65,83,69,1,2,0,0,8.6,Teacher
64,72,89,67,1,1,0,0,8.6,Teacher
69,90,63,76,0,3,2,0,8.6,HR
82,92,72,89,0,4,3,0,8.6,HR
83,83,57,75,1,6,1,1,8.6,HR
94,82,74,81,1,6,2,1,8.6,Software
82,91,63,84,0,4,1,1,8.6,HR
53,64,85,73,0,1,1,1,8.6,Teacher
83,94,74,84,0,6,1,1,8.6,HR
79,80,69,81,0,5,3,0,8.6,HR
83,83,65,84,0,5,3,0,8.6,HR
69,92,71,85,0,6,3,1,8.6,HR
89,76,65,84,1,6,4,1,8.6,HR
69,87,78,85,0,4,3,1,8.6,HR
61,64,89,65,0,2,1,0,8.6,Teacher
64,70,91,73,0,3,0,0,8.6,Teacher
58,76,80,65,1,1,1,0,8.6,Teacher
87,85,70,82,1,6,4,1,8.6,Software
90,84,62,80,1,4,3,1,8.6,Software
88,74,64,81,1,4,1,1,8.6,Software
77,84,63,87,0,3,1,1,8.6,HR
89,87,65,82,1,7,4,1,8.6,HR
74,84,70,78,0,4,3,1,8.6,HR
68,88,61,83,0,4,3,0,8.6,HR
82,86,66,82,1,7,1,1,8.6,Software
64,73,87,68,1,1,1,0,8.6,Teacher
77,82,67,77,0,3,1,1,8.6,HR
82,79,71,77,1,4,3,1,8.6,Software
85,72,63,77,1,5,4,1,8.6,Software
89,81,70,89,1,5,3,1,8.6,Software
68,94,79,77,0,6,3,0,8.6,HR
67,69,82,71,1,2,1,0,8.6,Teacher
75,94,66,86,0,5,2,1,8.6,HR
52,63,83,70,1,3,1,0,8.6,Teacher
92,78,72,86,1,7,1,1,8.6,Software
69,65,90,73,0,1,0,0,8.6,Teacher
84,76,60,80,1,5,4,1,8.6,HR
87,84,64,82,1,4,4,1,8.6,Software
76,91,73,77,1,6,2,0,8.6,HR
84,89,74,81,1,4,4,1,8.6,Software
67,70,85,78,1,3,0,1,8.6,Teacher
72,80,66,75,1,3,2,0,8.6,HR
80,83,60,81,1,5,2,1,8.6,HR
59,71,93,78,0,1,0,0,8.6,Teacher
82,88,65,87,1,5,4,1,8.6,Software
92,78,69,78,1,6,4,1,8.6,Software
61,71,85,78,1,2,1,1,8.6,Teacher
94,83,66,76,1,7,3,1,8.6,Software
56,62,86,76,0,3,1,1,8.6,Software
64,67,94,76,1,3,1,0,8.6,Teacher
88,71,61,83,1,4,4,1,8.6,Software
84,93,61,87,1,4,3,1,8.6,HR
92,75,60,78,1,7,1,1,8.6,Software
53,61,88,79,0,1,1,1,8.6,Teacher
63,72,83,74,0,1,0,0,8.6,Teacher
78,91,61,87,0,3,3,1,8.6,HR
87,76,62,75,1,4,1,1,8.6,Software
82,85,60,83,1,7,3,1,8.6,Software
89,72,60,79,1,4,2,1,8.6,Software
74,88,63,86,1,4,2,0,8.6,HR
83,80,72,76,1,4,3,0,8.6,HR
50,79,88,68,1,2,1,0,8.6,Teacher
53,77,84,74,0,2,1,0,8.6,Teacher
67,64,86,67,0,3,0,1,8.6,Teacher
91,86,70,75,1,6,3,1,8.6,Software
65,64,82,78,0,3,1,1,8.6,Teacher
63,73,94,72,0,3,1,0,8.6,Teacher
65,71,86,79,0,1,0,0,8.6,Teacher
93,87,68,82,1,6,2,1,8.6,Software
53,74,83,65,1,3,0,0,8.6,Teacher
88,78,61,82,1,6,3,1,8.6,Software
68,63,89,77,0,1,1,0,8.6,Teacher
84,73,65,85,1,4,3,1,8.6,Software
64,79,91,79,0,3,1,1,8.6,Teacher
51,69,81,74,0,1,0,0,8.6,Teacher
50,61,91,79,1,1,0,1,8.6,HR
82,79,60,84,1,4,1,1,8.6,HR
94,89,74,83,1,6,4,1,8.6,Software
62,60,83,65,1,1,1,0,8.6,Teacher
51,71,90,79,1,1,0,1,8.6,Teacher
80,86,70,86,1,6,2,1,8.6,HR
85,75,60,87,1,4,2,1,8.6,Software
75,91,67,88,0,4,1,1,8.6,HR
87,86,58,81,1,4,2,1,8.6,Software
76,88,79,78,0,6,1,0,8.6,HR
72,81,68,87,0,4,2,0,8.6,Teacher
79,81,79,87,0,6,1,1,8.6,HR
60,71,92,74,0,3,0,0,8.6,Teacher
68,91,72,88,0,4,3,0,8.6,HR
62,72,87,77,0,2,1,1,8.6,Teacher
73,93,66,88,0,6,2,0,8.6,HR
63,72,82,68,1,3,0,1,8.6,Teacher
53,72,94,66,1,1,1,1,8.6,Teacher
73,88,69,75,0,4,3,1,8.6,HR
83,91,66,87,1,6,2,0,8.6,HR
62,68,87,72,0,1,1,0,8.6,Teacher
77,89,74,85,0,5,2,1,8.6,HR
68,67,81,70,0,1,1,1,8.6,Teacher
87,77,61,82,1,4,2,1,8.6,Software
59,76,90,73,1,1,0,1,8.6,Teacher
58,67,80,73,0,2,1,0,8.6,Teacher
60,74,82,72,1,1,0,1,8.6,Teacher
84,82,55,84,1,4,1,1,8.6,Software
89,88,73,80,1,7,4,1,8.6,HR
72,85,74,83,0,4,1,0,8.6,HR
50,66,92,76,1,1,0,0,8.6,Teacher
83,76,61,82,1,5,2,1,8.6,Software
87,83,62,81,1,5,1,1,8.6,Software
65,83,63,83,1,5,3,1,8.6,HR
81,84,73,85,1,4,4,1,8.6,HR
80,91,67,82,0,3,1,0,8.6,HR
63,73,87,78,0,2,0,0,8.6,Teacher
82,73,70,89,1,7,1,1,8.6,Software
84,84,71,85,1,4,3,1,8.6,HR
82,88,63,77,1,5,2,1,8.6,Software
88,70,65,85,1,4,3,1,8.6,Software
80,78,66,87,1,4,3,1,8.6,Teacher
84,78,67,89,1,4,1,1,8.6,Software
70,93,64,85,0,3,2,0,8.6,HR
94,85,62,77,1,4,2,1,8.6,Software
74,91,64,75,1,3,2,0,8.6,HR
69,88,62,86,1,4,1,0,8.6,HR
92,81,64,78,1,5,4,1,8.6,Software
56,67,81,73,0,1,1,0,8.6,Software
82,89,79,86,1,4,2,0,8.6,HR
86,84,55,89,1,7,2,1,8.6,Software
62,79,81,67,0,3,0,0,8.6,Teacher
91,79,68,78,1,4,1,1,8.6,Software
60,71,88,79,0,1,0,0,8.6,Teacher
83,87,79,78,1,5,3,1,8.6,Teacher
71,87,66,79,0,3,2,1,8.6,HR
84,87,68,84,1,4,2,0,8.6,HR
67,60,84,75,1,3,1,1,8.6,Teacher
80,82,61,89,1,7,3,1,8.6,Software
82,85,69,86,0,3,3,0,8.6,HR
84,86,67,86,0,3,3,0,8.6,HR
75,87,65,85,1,4,2,0,8.6,HR
50,74,85,68,0,1,0,1,8.6,Teacher
74,89,65,75,0,4,2,0,8.6,HR
65,67,87,75,0,1,0,1,8.6,Teacher
69,89,69,77,0,3,2,0,8.6,HR
87,70,67,77,1,6,1,1,8.6,Software
87,84,58,87,1,6,4,1,8.6,Software
86,81,62,86,1,4,2,1,8.6,Software
92,85,70,82,1,6,2,1,8.6,Software
59,76,88,69,0,2,1,0,8.6,Teacher
81,87,73,87,0,5,3,0,8.6,HR
75,89,73,87,1,4,2,1,8.6,HR
78,86,66,79,1,6,2,0,8.6,HR
93,72,73,78,1,4,3,1,8.6,Software
88,80,55,78,1,4,3,1,8.6,Software
89,73,72,79,1,6,2,1,8.6,Software
80,89,70,76,1,5,3,1,8.6,Software
80,85,64,79,1,5,1,1,8.6,Software
72,84,77,78,1,4,3,0,8.6,HR
66,75,86,68,1,3,0,1,8.6,Teacher
68,82,76,79,0,4,1,1,8.6,HR
56,68,88,73,1,1,1,1,8.6,Teacher
80,86,67,76,0,3,1,0,8.6,HR
55,61,87,73,0,1,0,1,8.6,Teacher
53,76,91,70,0,2,1,0,8.6,HR
68,91,64,87,0,5,2,0,8.6,HR
64,65,84,78,1,3,0,0,8.6,Teacher
80,83,74,83,0,3,1,1,8.6,HR
70,80,66,85,1,6,1,0,8.6,HR
80,93,62,88,1,5,2,1,8.6,HR
86,70,61,86,1,6,4,1,8.6,Software
68,74,94,70,1,2,1,0,8.6,HR
70,82,60,86,1,4,1,1,8.6,HR
94,77,60,76,1,6,4,1,8.6,Software
82,79,73,88,1,5,3,1,8.6,Software
71,94,71,87,0,3,2,0,8.6,Software
67,93,70,80,1,4,1,1,8.6,HR
82,84,70,86,0,5,3,1,8.6,Software
67,91,74,84,0,6,1,0,8.6,HR
58,65,81,65,1,3,1,0,8.6,Teacher
82,83,69,80,1,7,3,1,8.6,Software
94,80,66,78,1,6,4,1,8.6,Software
82,83,79,88,1,5,2,0,8.6,HR
56,62,87,69,1,2,1,0,8.6,Teacher
80,72,60,78,1,6,1,1,8.6,Software
91,87,64,81,1,7,4,1,8.6,Software
68,70,90,69,1,2,0,0,8.6,Teacher
80,84,60,79,0,6,2,0,8.6,HR
69,73,82,76,1,2,1,0,8.6,Teacher
62,79,82,71,1,1,0,1,8.6,HR
80,89,55,76,1,6,4,1,8.6,Software
58,66,81,67,1,2,1,1,8.6,Teacher
60,65,82,78,1,2,1,0,8.6,Teacher
79,87,63,78,1,5,1,1,8.6,HR
69,81,75,83,1,4,2,1,8.6,HR
83,84,55,81,1,4,3,1,8.6,Software
83,80,56,78,1,7,4,1,8.6,Software
65,68,83,78,1,2,1,1,8.6,Teacher
61,77,90,70,0,1,0,0,8.6,Teacher
52,72,92,74,1,2,1,1,8.6,Teacher
87,79,65,77,1,4,3,1,8.6,Software
62,72,84,78,1,2,0,1,8.6,Teacher
85,81,63,89,1,4,3,1,8.6,Software
65,74,91,78,0,2,0,1,8.6,Teacher
81,80,57,80,1,5,4,1,8.6,Software
79,80,72,81,0,6,3,0,8.6,HR
54,75,93,79,0,3,1,0,8.6,Teacher
66,65,92,71,1,2,1,0,8.6,Teacher
82,84,71,76,1,5,3,0,8.6,HR
83,87,70,82,1,7,1,1,8.6,Software
87,73,63,82,1,4,3,1,8.6,Software
75,93,72,89,0,6,1,0,8.6,HR
84,87,71,76,0,6,1,0,8.6,HR
66,91,75,76,0,4,2,1,8.6,HR
81,81,75,78,1,5,2,1,8.6,HR
62,64,88,72,0,3,1,0,8.6,Teacher
83,79,62,77,1,7,2,1,8.6,Software
51,68,88,75,0,3,1,0,8.6,Teacher
81,87,68,80,1,5,3,1,8.6,Software
85,88,71,84,1,6,3,1,8.6,Software
59,61,89,67,0,2,1,1,8.6,Teacher
71,82,66,89,1,4,1,0,8.6,HR
62,60,91,68,0,1,1,0,8.6,Teacher
72,85,65,79,0,3,2,0,8.6,HR
69,79,89,74,1,3,1,1,8.6,Teacher
82,93,74,89,1,6,3,0,8.6,HR
52,76,88,78,0,2,1,0,8.6,Teacher
69,94,63,81,1,4,3,1,8.6,HR
89,82,72,80,1,4,2,1,8.6,Software
76,80,71,84,0,3,3,1,8.6,HR
81,81,74,85,1,5,2,1,8.6,Software
84,87,57,84,1,6,2,1,8.6,Software
62,79,80,67,0,3,0,0,8.6,Teacher
69,91,60,81,1,5,2,0,8.6,HR
83,74,70,89,1,6,4,1,8.6,Software
76,92,70,79,0,3,3,0,8.6,HR
82,73,55,85,1,4,3,1,8.6,Software
61,70,84,73,1,3,0,0,8.6,Teacher
68,87,77,89,1,4,3,0,8.6,HR
67,89,72,84,0,3,2,1,8.6,HR
53,68,80,65,1,3,0,1,8.6,Teacher
65,87,67,77,0,3,2,0,8.6,HR
54,72,81,68,0,3,1,0,8.6,Teacher
77,88,61,82,1,6,1,1,8.6,HR
66,85,73,77,1,6,1,1,8.6,Software
65,90,60,86,1,3,2,1,8.6,HR
66,80,65,86,0,5,1,0,8.6,HR
51,78,85,74,1,1,0,0,8.6,HR
91,80,74,77,1,5,2,1,8.6,Software
80,84,67,75,0,6,3,0,8.6,HR
76,83,76,88,1,5,1,1,8.6,HR
68,80,74,76,1,6,1,1,8.6,HR
61,71,88,69,1,2,1,0,8.6,Teacher
71,84,78,81,0,5,3,0,8.6,HR
81,84,68,81,1,4,2,0,8.6,HR
86,86,56,83,1,7,3,1,8.6,Software
93,72,74,75,1,5,1,1,8.6,Software
84,88,72,89,1,6,4,1,8.6,Software
86,85,71,88,1,7,3,1,8.6,Software
52,62,87,78,0,3,0,0,8.6,Teacher
57,62,85,66,0,3,1,1,8.6,Teacher
70,92,75,86,1,5,1,1,8.6,HR
86,71,65,84,1,4,1,1,8.6,Software
89,82,68,82,1,5,4,1,8.6,Software
66,81,75,83,1,5,3,0,8.6,HR
51,68,94,66,0,1,1,1,8.6,Teacher
51,73,89,72,1,2,1,0,8.6,Teacher
88,79,58,85,1,6,1,1,8.6,Software
94,76,60,75,1,7,2,1,8.6,Software
76,89,62,89,1,3,1,1,8.6,HR
66,64,92,65,0,3,0,0,8.6,Teacher
67,79,90,75,0,2,0,1,8.6,Teacher
80,76,65,83,1,7,3,1,8.6,Software
68,71,88,71,1,2,0,1,8.6,Teacher
62,77,81,77,0,3,1,0,8.6,Teacher
73,82,67,77,1,6,3,1,8.6,HR
65,91,60,78,0,6,1,0,8.6,HR
86,84,72,80,1,5,2,1,8.6,Teacher
54,63,86,76,0,3,0,1,8.6,Teacher
83,80,66,88,1,6,3,1,8.6,Software
80,88,55,78,1,5,3,1,8.6,Software
82,86,65,86,0,4,2,0,8.6,HR
68,86,70,82,0,3,3,1,8.6,HR
80,75,57,88,1,7,3,1,8.6,Software
50,72,85,70,0,3,0,1,8.6,Teacher
57,78,85,68,1,1,1,0,8.6,Teacher
71,91,65,78,1,5,1,1,8.6,HR
50,69,82,72,1,3,0,0,8.6,Teacher
68,88,66,75,0,6,2,1,8.6,HR
50,60,84,70,0,2,0,0,8.6,Teacher
53,66,93,78,1,2,0,0,8.6,Teacher
85,72,71,77,1,4,3,1,8.6,Software
69,71,93,71,0,3,0,0,8.6,Teacher
63,68,93,67,0,3,0,0,8.6,Teacher
68,89,63,76,1,5,1,0,8.6,HR
94,74,61,82,1,6,4,1,8.6,Software
94,80,68,80,1,6,2,1,8.6,Software
85,72,59,87,1,6,2,1,8.6,Software
93,82,60,79,1,5,1,1,8.6,Software
63,76,85,78,0,1,1,0,8.6,Teacher
55,72,89,69,0,3,1,0,8.6,Teacher
65,68,82,67,1,1,1,0,8.6,Teacher
87,78,59,75,1,4,2,1,8.6,Software
58,64,84,74,0,1,1,0,8.6,Teacher
83,92,66,78,0,3,3,0,8.6,HR
76,82,76,79,1,5,1,1,8.6,HR
66,79,87,67,0,3,1,0,8.6,Teacher
67,61,87,75,0,2,1,1,8.6,Teacher
68,86,68,84,0,4,2,0,8.6,HR
55,67,94,75,1,2,1,1,8.6,Teacher
91,79,68,85,1,5,2,1,8.6,Software
78,92,69,83,0,3,1,0,8.6,HR
78,82,70,77,0,4,3,0,8.6,HR
71,88,75,80,1,3,3,0,8.6,HR
66,73,86,70,0,2,1,0,8.6,Teacher
80,84,64,78,1,3,2,1,8.6,HR
76,90,63,76,1,3,3,1,8.6,HR
84,86,62,79,0,5,2,0,8.6,HR
91,79,63,79,1,6,3,1,8.6,Software
67,79,87,67,1,3,1,0,8.6,Teacher
90,80,66,87,1,7,4,1,8.6,Software
94,74,63,84,1,4,3,1,8.6,Software
65,87,75,84,1,4,2,1,8.6,HR
76,80,65,75,1,6,2,1,8.6,HR
65,90,72,79,0,3,1,0,8.6,HR
69,70,89,70,0,2,1,1,8.6,Teacher
77,85,67,89,0,3,3,1,8.6,HR
94,81,65,76,1,7,1,1,8.6,Software
94,71,58,77,1,6,1,1,8.6,Software
50,78,90,69,0,1,1,1,8.6,Teacher
80,88,77,76,1,5,3,0,8.6,HR
88,84,67,84,1,4,1,1,8.6,Software
52,68,91,76,0,2,0,1,8.6,Teacher
92,71,56,81,1,5,3,1,8.6,Software
77,80,74,83,1,5,3,0,8.6,HR
82,90,61,85,0,6,3,0,8.6,HR
93,78,56,77,1,5,1,1,8.6,Software
61,64,83,72,0,2,1,0,8.6,Teacher
83,83,57,85,1,4,1,1,8.6,Software
89,83,60,80,1,7,4,1,8.6,Software
80,79,69,85,1,6,4,1,8.6,Software
81,78,55,87,1,5,3,1,8.6,Software
67,93,72,81,0,5,2,1,8.6,HR
82,76,66,84,1,5,2,1,8.6,Software
64,79,91,69,1,3,1,0,8.6,Software
68,61,89,79,0,1,0,1,8.6,Teacher
